federal state,County town,Companies,Name,road,Postal code,place,Internet,E-Mail,Monday,,,Tuesday,,,Wednesday,,,Thursday,,,Friday,,,Saturday,,,summer opening times (hours by week),Monday,,,Tuesday,,,Wednesday,,,Thursday,,,Friday,,,Saturday,,,Winter opening times (hours by week),Remarks,longitute,latitude
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Obergünzburg,Ronsberger Straße 7b,87634,Obergünzburg,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18140,webmaster@lra-oal.bayern.de,15:00,18:00,,,,,15:00,18:00,,,,,15:00,18:00,,9:00,12:00,,,15:00,18:00,,,,,15:00,18:00,,,,,15:00,18:00,,9:00,12:00,,,,10.4192254,47.8522739
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Marktoberdorf,Schwabenstraße 105,87616,Marktoberdorf,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18141,webmaster@lra-oal.bayern.de,9:00,17:00,,9:00,17:00,,9:00,17:00,,9:00,18:00,,9:00,18:00,,9:00,12:30,,,9:00,17:00,,9:00,17:00,,9:00,17:00,,9:00,18:00,,9:00,18:00,,9:00,12:30,,,Mo.-Fr. Mittagspause von 12:00-13:00 Uhr,10.62065,47.796
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Ruderatshofen,Zum Hummel 4,87674,Ruderatshofen,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18142,webmaster@lra-oal.bayern.de,,,,,,,17:00,19:00,,,,,,,,10:00,12:00,,,,,,,,,17:00,19:00,,,,,,,,10:00,12:00,,,,10.5957113,47.8244414
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Rettenbach a.A.,Seestall 2,87675,Rettenbach a. A.,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18143,webmaster@lra-oal.bayern.de,,,,17:00,18:00,,,,,,,,,,,9:00,12:00,,,,,,17:00,18:00,,,,,,,,,,,9:00,12:00,,,,10.74793,47.77238
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Kraftisried,Zum Hohen Bühl 17,87647,Kraftisried,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18144,webmaster@lra-oal.bayern.de,,,,,,,16:00,18:00,,,,,,,,9:30,12:00,,,,,,,,,15:00,17:00,,,,,,,,9:30,12:00,,,,10.4699521,47.7763462
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Unterthingau,Oberthingauer Str. 12,87647,Unterthingau,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18145,webmaster@lra-oal.bayern.de,,,,,,,16:00,18:00,,,,,15:00,17:00,,9:00,12:00,,,,,,,,,15:00,17:00,,,,,15:00,17:00,,9:00,12:00,,,,10.509486,47.7650127
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Stötten a.A.,Am Schloßanger 2,87675,Stötten a. A.,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18146,webmaster@lra-oal.bayern.de,,,,,,,16:00,18:00,,,,,,,,9:00,12:00,,,,,,,,,15:00,17:00,,,,,,,,9:00,12:00,,,,10.687362,47.7384544
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Görisried,Staig 1,87657,Görisried,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18147,webmaster@lra-oal.bayern.de,,,,,,,18:00,19:00,,,,,14:00,16:00,,10:00,12:00,,,,,,,,,18:00,19:00,,,,,14:00,16:00,,10:00,12:00,,,,10.5135454,47.7040136
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Lengenwang,Bei der Kläranlage,87663,Lengenwang,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18148,webmaster@lra-oal.bayern.de,,,,,,,16:30,18:00,,,,,,,,9:00,12:00,,,,,,,,,16:30,18:00,,,,,,,,9:00,12:00,,,,10.5898982,47.6950985
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Wald,In der Ob 1,87616,Wald,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18149,webmaster@lra-oal.bayern.de,,,,,,,,,,18:00,19:00,,,,,9:00,12:00,,,,,,,,,,,,,,,,,,9:00,12:00,,,März bis Oktober jeden 1. Donnerstag im Monat geöffnet,10.56132,47.72393
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Lechbruck,Siebenbürgerstraße 31,86983,Lechbruck,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18150,webmaster@lra-oal.bayern.de,,,,,,,17:00,19:00,,,,,14:00,17:00,,9:00,12:00,,,,,,,,,17:00,19:00,,,,,14:00,17:00,,9:00,12:00,,,,10.7981016,47.7041842
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Seeg,Hitzlerieder Straße 25,87637,Seeg,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18151,webmaster@lra-oal.bayern.de,,,,,,,15:00,18:00,,,,,,,,9:00,12:00,,,,,,,,,15:00,17:00,,,,,,,,9:00,12:00,,,,10.6131744,47.6582824
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Roßhaupten,Weberweg 12,87672,Roßhaupten,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18152,webmaster@lra-oal.bayern.de,,,,,,,,,,,,,13:00,16:00,,9:00,12:00,,,,,,,,,,,,,,,13:00,16:00,,9:00,12:00,,,,10.7210869,47.6564828
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Halblech,OT Stockingen,87642,Halblech,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18153,webmaster@lra-oal.bayern.de,,,,,,,15:00,18:00,,,,,,,,9:00,12:00,,,,,,,,,15:00,17:00,,,,,,,,9:00,12:00,,,,10.8513377,47.6256559
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Nesselwang,An der Riese 21,87484,Nesselwang,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18154,webmaster@lra-oal.bayern.de,17:00,19:00,,,,,15:00,18:00,,,,,15:00,18:00,,9:00,12:00,,,17:00,19:00,,,,,15:00,18:00,,,,,15:00,18:00,,9:00,12:00,,,,10.496536,47.6208885
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Rückholz,Seeger Straße 16,87494,Rückholz,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18155,webmaster@lra-oal.bayern.de,17:00,19:00,,,,,,,,,,,14:30,17:30,,,,,,17:00,19:00,,,,,,,,,,,14:30,17:30,,,,,,,10.54524,47.65522
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Pfronten,Hansmarte-Weg,87459,Pfronten,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18156,webmaster@lra-oal.bayern.de,14:00,17:00,,,,,15:00,18:00,,,,,14:00,17:00,,9:00,12:00,,,14:00,17:00,,,,,15:00,18:00,,,,,14:00,17:00,,9:00,12:00,,,,10.5539121,47.5894728
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Eisenberg,Pröbstener Straße 13,87637,Eisenberg,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18157,webmaster@lra-oal.bayern.de,,,,,,,16:30,18:00,,,,,,,,9:00,12:00,,,,,,,,,16:30,18:00,,,,,,,,9:00,12:00,,,,10.60415,47.61269
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Hopferau,OT Schraden,87659,Hopferau,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18158,webmaster@lra-oal.bayern.de,,,,,,,16:00,18:00,,,,,,,,9:00,12:00,,,,,,,,,16:00,18:00,,,,,,,,9:00,12:00,,,,10.633098,47.61376
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Füssen,Ehrwanger Straße 9 ,87629,Füssen,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18159,webmaster@lra-oal.bayern.de,9:00,18:00,,,,,9:00,17:00,,,,,9:00,18:00,,9:00,12:00,,,9:00,18:00,,,,,9:00,17:00,,,,,9:00,18:00,,9:00,12:00,,,,10.71084,47.59797
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Rieden a. F.,Dietringer Straße 32,87669,Rieden a. F.,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18160,webmaster@lra-oal.bayern.de,,,,,,,,,,,,,14:00,16:00,,9:00,12:00,,,,,,,,,,,,,,,14:00,16:00,,9:00,12:00,,,,10.7149571,47.6199325
Bayern,Ostallgäu,Kommunale Abfallwirtschaft Landratsamt Ostallgäu,Wertstoffhof Schwangau,Tegelbergstraße 20,87645,Schwangau,http://maps.ostallgaeu.de/#ll=48.00423010.917741&z=10&m=road&cat=18161,webmaster@lra-oal.bayern.de,,,,,,,16:00,18:00,,,,,14:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,14:00,17:00,,9:00,12:00,,,,10.7529511,47.5713
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Eppishauser Straße,87757,Kirchheim/Spöck,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,,,,,,,,,,14:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,14:00,17:00,,9:00,12:00,,,,10.4927555,48.1653295
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Gänsberg,87727,Babenhausen ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,14:00,18:00,,,,,14:00,18:00,,,,,14:00,18:00,,10:00,17:00,,,14:00,18:00,,,,,14:00,18:00,,,,,14:00,18:00,,10:00,17:00,,,,10.2469762,48.1489249
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Kirchhaslacher Str. 31,87739,Breitenbrunn ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,9:00,16:30,,9:00,16:30,,9:00,16:30,,9:00,16:30,,9:00,16:30,,8:00,11:30,,,9:00,16:30,,9:00,16:30,,9:00,16:30,,9:00,16:30,,9:00,16:30,,8:00,11:30,,,Mo.-Fr. Mittagspause von 11:30-13:00 Uhr,10.3990764,48.1369201
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Hirtenstr. 30,87772,Pfaffenhausen,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,,,,,,,,,,14:00,17:30,,8:00,11:30,,,,,,,,,,,,,,,14:00,17:30,,8:00,11:30,,,,10.4588878,48.1227256
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Verbindungsstraße Tussenhausen,86865,Markt Wald ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,,,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,13:00,17:00,,9:00,12:00,,,,10.5942152,48.1477661
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Kapellenstraße 58 (bei Kläranlage),86833,Ettringen ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,16:30,18:30,,,,,,,,14:00,17:00,,9:30,12:00,,,,,,16:30,18:30,,,,,,,,14:00,17:00,,9:30,12:00,,,,10.6539804,48.10448
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Hauptstr. 27,87770,Oberschönegg,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,,,,,,,,,,14:00,17:00,,9:30,11:30,,,,,,,,,,,,,,,14:00,17:00,,9:30,11:30,,,,10.30047,48.10676
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Ramminger Str. 5,86874,Tussenhausen,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,,,,,,,,,,14:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,14:00,17:00,,9:00,12:00,,,,10.56949,48.09902
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,An der Sandgrube 4,87737,Boos ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,,,,17:00,18:30,,,,,14:00,17:00,,9:00,11:30,,,,,,,,,17:00,18:30,,,,,14:00,17:00,,9:00,11:30,,,,10.2020783,48.0819208
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Holzteilestr. 2 (bei Kläranlage),86842,Türkheim ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,10:00,12:00,,14:30,18:00,,,,,15:30,19:00,,14:00,18:00,,9:00,13:00,,,10:00,12:00,,14:30,18:00,,,,,15:30,19:00,,14:00,18:00,,9:00,13:00,,,,10.653054,48.0782551
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Zum Klärwerk 1,87719,Mindelheim ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,9:00,17:00,,14:00,17:00,,14:00,17:00,,14:00,17:00,,14:00,18:00,,9:00,13:00,,,9:00,17:00,,14:00,17:00,,14:00,17:00,,14:00,17:00,,14:00,18:00,,9:00,13:00,,,,10.4874489,48.0632578
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Talbergstraße,87751,Heimertingen,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,,,,15:00,18:00,,,,,14:00,17:00,,,,,,,,,,,,15:00,18:00,,,,,14:00,17:00,,,,,,,10.153693,48.0455887
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Arlesrieder Straße 23,87746,Erkheim ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,15:30,17:30,,,,,13:00,16:30,,,,,14:00,17:30,,9:00,11:30,,,15:30,17:30,,,,,13:00,16:30,,,,,14:00,17:30,,9:00,11:30,,,,10.3401,48.04285
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Auerbachweg 11,87778,Stetten ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,,,,,,,,,,14:00,17:00,,9:00,12:00,,,,,,,,,,,,,,,14:00,17:00,,9:00,12:00,,,,10.4441331,48.0252941
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Memminger Straße 1,87740,Buxheim,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,15:30,18:00,,,,,,,,,,,9:00,12:00,,,,,,15:30,18:00,,,,,,,,,,,9:00,12:00,,,,10.13795,47.99551
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Obere Ziegelei 1,87766,Memmingerberg,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,13:00,17:00,,,,,,,,13:00,17:00,,9:00,12:00,,,,,,13:00,17:00,,,,,,,,13:00,17:00,,9:00,12:00,,,,10.22236,47.99339
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Bahnhofstraße,87776,Sontheim ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,17:30,19:30,,,,,17:30,19:30,,,,,,,,8:30,11:30,,,17:30,19:30,,,,,17:30,19:30,,,,,,,,8:30,11:30,,,,10.3432203,48.0108628
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Georg-Hörterich-Weg 9,87742,Dirlewang ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,,,,,,,,,,15:00,18:00,,9:00,12:00,,,,,,,,,,,,,,,15:00,18:00,,9:00,12:00,,,,10.50754,48.00246
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Bahleweg 15,86825,Bad Wörishofen,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,9:00,12:00,,14:00,17:00,,14:00,17:00,,14:00,17:00,,14:00,18:00,,9:00,12:00,,,9:00,12:00,,14:00,17:00,,14:00,17:00,,14:00,17:00,,14:00,18:00,,9:00,12:00,,,,10.6040193,48.0195133
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Gewerbestraße 3,87733,Markt Rettenbach,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,,,,9:00,10:00,,,,,13:00,16:00,,8:00,12:00,,,,,,,,,9:00,10:00,,,,,13:00,16:00,,8:00,12:00,,,Jeden 1. und 3. Mittwoch im Monat von 09.00 bis 10.00 Uhr für Gewerbe geöffnet,10.3906695,47.9489515
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Zum Kälberboscha 1,87724,Ottobeuren ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,10:00,12:00,,,,,14:00,17:00,,,,,14:00,18:00,,9:00,13:00,,,10:00,12:00,,,,,14:00,17:00,,,,,14:00,18:00,,9:00,13:00,,,,10.3126885,47.9462387
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Hinter den Gärten,87789,Woringen ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,,,,,,,,,,13:00,17:00,,9:00,13:00,,,,,,,,,,,,,,,13:00,17:00,,9:00,13:00,,,Jeden 1. Samstag im Monat und jeden 3. Freitag im Monat geöffnet,10.2050147,47.9205246
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Hauptstraße 62,87787,Wolfertschwenden,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,15:00,18:00,,,,,9:00,12:00,,,,,14:00,18:00,,9:00,13:00,,,15:00,18:00,,,,,9:00,12:00,,,,,14:00,18:00,,9:00,13:00,,,,10.25264,47.89542
Bayern,Unterallgäu,Landkreis Unterallgäu ,Wertstoffhof,Amselweg,87764,Legau ,https://www.landratsamt-unterallgaeu.de/buergerservice/abfallentsorgung/wertstoffhoefe-anlagen.html,info@lra.unterallgaeu.de,,,,15:30,17:30,,,,,15:30,17:30,,,,,9:00,12:00,,,,,,15:30,17:30,,,,,15:30,17:30,,,,,9:00,12:00,,,,10.1305009,47.8609828
Saarland,Regionalverband Saarbrücken,ZKE - Zentraler Kommunaler Entsorgungsbetrieb,Wertstoffhof Am Holzbrunnen,Am Holzbrunnen 4,66121,Saarbrücken (St. Johann),http://www.zke-sb.de/abfall/entsorgungs_einrichtungen/wertstoffzentren,info@zke-sb.de,9:00,16:45,,9:00,16:45,,9:00,16:45,,9:00,17:45,,9:00,17:45,,8:00,13:45,,,9:00,16:45,,9:00,16:45,,9:00,16:45,,9:00,17:45,,9:00,17:45,,8:00,13:45,,,,7.0223,49.22818
Saarland,Regionalverband Saarbrücken,ZKE - Zentraler Kommunaler Entsorgungsbetrieb,Wertstoffhof Wiesenstraße,Wiesenstraße 11,66115,Saarbrücken,http://www.zke-sb.de/abfall/entsorgungs_einrichtungen/wertstoffzentren,info@zke-sb.de,9:00,16:45,,9:00,16:45,,9:00,16:45,,9:00,17:45,,9:00,17:45,,8:00,13:45,,,9:00,16:45,,9:00,16:45,,9:00,16:45,,9:00,17:45,,9:00,17:45,,8:00,13:45,,,,6.9649998,49.2368038
Saarland,Regionalverband Saarbrücken,Entsorgungsverband Saar ,EVS Wertstoff-Zentrum Sulzbach,Eisenbahnschachtanlage in Altenwald,66280,Sulzbach,https://www.evs.de/abfall/entsorgungsanlagen/evs-wertstoffzentren/,info@evs.de,8:00,16:00,,8:00,16:00,,8:00,16:00,,8:00,16:00,,8:00,16:00,,8:00,15:00,,,8:00,16:00,,8:00,16:00,,8:00,16:00,,8:00,16:00,,8:00,16:00,,8:00,15:00,,,,7.07606,49.3115679
Saarland,Saarpfalz-Kreis,Entsorgungsverband Saar ,EVS Wertstoff-Zentrum Blieskastel,Blickweiler Straße 33a,66440,Blieskastel,https://www.evs.de/abfall/entsorgungsanlagen/evs-wertstoffzentren/,info@evs.de,9:00,14:00,,12:00,17:00,,9:00,14:00,,12:00,17:00,,9:00,16:00,,8:00,14:00,,,9:00,14:00,,12:00,17:00,,9:00,14:00,,12:00,17:00,,9:00,16:00,,8:00,14:00,,,,7.259055,49.229487
Saarland,Saarlouis,Entsorgungsverband Saar ,EVS Wertstoff-Zentrum Dillingen,Paul-Desfossez-Allee 4,66763,Dillingen,https://www.evs.de/abfall/entsorgungsanlagen/evs-wertstoffzentren/,info@evs.de,9:00,15:00,,9:00,15:00,,9:00,17:00,,9:00,15:00,,9:00,17:00,,9:00,14:00,,,9:00,15:00,,9:00,15:00,,9:00,17:00,,9:00,15:00,,9:00,17:00,,9:00,14:00,,,,6.7245513,49.3452616
Saarland,Saarlouis,Entsorgungsverband Saar ,EVS Wertstoff-Zentrum Ensdorf/Bous/Schwalbach,Am Schwalbacher Berg 159,66806,Ensdorf,https://www.evs.de/abfall/entsorgungsanlagen/evs-wertstoffzentren/,info@evs.de,12:00,18:00,,8:00,13:00,,12:00,18:00,,8:00,13:00,,12:00,18:00,,9:00,17:00,,,11:00,17:00,,9:00,14:00,,11:00,17:00,,9:00,14:00,,11:00,17:00,,9:00,17:00,,,,6.7945236,49.3045032
Saarland,Saarpfalz-Kreis,Entsorgungsverband Saar ,EVS Wertstoffzentrum Homburg,Am Zunderbaum,66424,Homburg,https://www.evs.de/abfall/entsorgungsanlagen/evs-wertstoffzentren/,info@evs.de,11:00,17:00,,11:00,17:00,,11:00,17:00,,9:00,17:00,,11:00,17:00,,8:00,15:00,,,11:00,17:00,,11:00,17:00,,11:00,17:00,,9:00,17:00,,11:00,17:00,,8:00,15:00,,,,7.3094046,49.3334784
Saarland,Neunkirchen,Entsorgungsverband Saar ,EVS Wertstoff-Zentrum Illingen,Hauptstraße 144,66557,Illingen,https://www.evs.de/abfall/entsorgungsanlagen/evs-wertstoffzentren/,info@evs.de,,,,8:00,16:00,,8:00,16:00,,8:00,16:00,,8:00,16:00,,8:00,16:00,,,,,,8:00,16:00,,8:00,16:00,,8:00,16:00,,8:00,16:00,,8:00,16:00,,,,7.04667,49.38377
Saarland,Regionalverband Saarbrücken,Entsorgungsverband Saar ,EVS Wertstoff-Zentrum Köllertal,Am Mühlengarten 4,66292,Riegelsberg-Walpershofen,https://www.evs.de/abfall/entsorgungsanlagen/evs-wertstoffzentren/,info@evs.de,13:00,19:00,,9:00,13:00,,13:00,19:00,,9:00,13:00,,9:00,13:00,,9:00,14:00,,,13:00,19:00,,9:00,13:00,,13:00,19:00,,9:00,13:00,,9:00,13:00,,9:00,14:00,,,,6.9129149,49.3174635
Saarland,Merzig-Wadern,Entsorgungsverband Saar ,EVS Wertstoff-Zentrum Losheim,Bahnhofstraße 39,66675,Losheim am See,https://www.evs.de/abfall/entsorgungsanlagen/evs-wertstoffzentren/,info@evs.de,9:00,16:00,,9:00,16:00,,9:00,16:00,,9:00,16:00,,9:00,18:00,,9:00,14:00,,,9:00,16:00,,9:00,16:00,,9:00,16:00,,9:00,16:00,,9:00,18:00,,9:00,14:00,,,,6.7487936,49.5051788
Saarland,St. Wendel,Entsorgungsverband Saar ,EVS Wertstoff-Zentrum Marpingen,Marpinger Straße 69,66646,Marpingen,https://www.evs.de/abfall/entsorgungsanlagen/evs-wertstoffzentren/,info@evs.de,,,,12:30,17:00,,12:30,17:00,,8:00,17:00,,8:00,17:00,,9:00,15:00,,,,,,12:30,17:00,,12:30,17:00,,8:00,17:00,,8:00,17:00,,9:00,15:00,,,,7.0662503,49.4661579
Saarland,Neunkirchen,Entsorgungsverband Saar ,EVS Wertstoff-Zentrum Neunkirchen,Grubenstraße 4,66540,Neunkirchen-Heinitz,https://www.evs.de/abfall/entsorgungsanlagen/evs-wertstoffzentren/,info@evs.de,12:00,17:00,,12:00,17:00,,12:00,17:00,,8:00,18:00,,12:00,17:00,,8:00,16:00,,,12:00,17:00,,12:00,17:00,,12:00,17:00,,8:00,18:00,,12:00,17:00,,8:00,16:00,,,,7.1502463,49.3361098
Saarland,St. Wendel,Entsorgungsverband Saar ,EVS Wertstoffzentrum Nohfelden,St. Wendeler Straße,66625,Nohfelden,https://www.evs.de/abfall/entsorgungsanlagen/evs-wertstoffzentren/,info@evs.de,10:00,17:00,,12:00,17:00,,12:00,17:00,,10:00,17:00,,12:00,17:00,,8:00,15:00,,,10:00,17:00,,12:00,17:00,,12:00,17:00,,10:00,17:00,,12:00,17:00,,8:00,15:00,,,,7.1734935,49.5646136
Saarland,Saarpfalz-Kreis,Entsorgungsverband Saar ,EVS Wertstoff-Zentrum Ormesheim,An der L 238 (Deponiegelände),66399,Mandelbachtal,https://www.evs.de/abfall/entsorgungsanlagen/evs-wertstoffzentren/,info@evs.de,,,,9:00,15:45,,9:00,15:45,,,,,9:00,15:45,,7:30,14:45,,,,,,,,,,,,,,,,,,,,,,,7.1602661,49.1943438
Saarland,Neunkirchen,Entsorgungsverband Saar ,EVS Wertstoff-Zentrum Ottweiler,In der Etzwies 23,66564,Ottweiler,https://www.evs.de/abfall/entsorgungsanlagen/evs-wertstoffzentren/,info@evs.de,12:00,17:00,,12:00,17:00,,9:00,17:00,,12:00,17:00,,12:00,17:00,,8:00,16:00,,,12:00,17:00,,12:00,17:00,,9:00,17:00,,12:00,17:00,,12:00,17:00,,8:00,16:00,,,,7.173782,49.390537
